NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
200594000226,KS-D0253-1424,2005940,KS-D0253,09,12,Emporia High,Emporia,Lyon County,3302 W 18th Ave,Emporia,KS,66801,5958,(620)341-2365,33,Town: Remote,No,No,Yes,Yes,1531.00000,87.71000,17.5000000,563.00000,182.00000
200594000225,KS-D0253-1422,2005940,KS-D0253,06,08,Emporia Middle School,Emporia,Lyon County,2300 Graphic Arts Road,Emporia,KS,66801,6621,(620)341-2335,33,Town: Remote,No,No,Yes,Yes,1027.00000,72.97000,14.1000000,481.00000,164.00000
200462001250,KS-D0473-7546,2004620,KS-D0473,PK,05,Enterprise Elem,Chapman,Dickinson County,P O Box 247,Enterprise,KS,67441,0247,(785)263-8248,42,Rural: Distant,No,No,Yes,Yes,77.00000,8.00000,9.6000000,41.00000,8.00000
201299000271,KS-D0259-1660,2012990,KS-D0259,PK,05,Enterprise Elem,Wichita,Sedgwick County,3605 S Gold,Wichita,KS,67217,3498,(316)973-6800,11,City: Large,No,No,Yes,Yes,454.00000,34.00000,13.4000000,361.00000,41.00000
200600001946,KS-D0101-0111,2006000,KS-D0101,PK,05,Erie Elementary,Erie-Galesburg,Neosho County,410 W 3rd St,Erie,KS,66733,,(620)244-5161,43,Rural: Remote,No,No,Yes,Yes,226.00000,15.70000,14.4000000,118.00000,26.00000
200600002046,KS-D0101-0113,2006000,KS-D0101,09,12,Erie High School,Erie-Galesburg,Neosho County,PO Box 139,Erie,KS,66733,,(620)244-1000,43,Rural: Remote,No,No,Yes,Yes,176.00000,16.43000,10.7000000,75.00000,16.00000
200609001964,KS-D0491-8022,2006090,KS-D0491,PK,05,Eudora Elementary School,Eudora,Douglas County,P. O. Box 602,Eudora,KS,66025,,(785)542-4940,31,Town: Fringe,No,No,Yes,No,862.00000,63.83000,13.5000000,218.00000,85.00000
200609000542,KS-D0491-8023,2006090,KS-D0491,09,12,Eudora High School,Eudora,Douglas County,P. O. Box 712,Eudora,KS,66025,0712,(785)542-4980,31,Town: Fringe,No,No,–,–,493.00000,28.50000,17.3000000,93.00000,56.00000
200609000874,KS-D0491-8029,2006090,KS-D0491,06,08,Eudora Middle School,Eudora,Douglas County,P.O. Box 701,Eudora,KS,66025,0801,(785)542-4960,41,Rural: Fringe,No,No,Yes,No,410.00000,28.60000,14.3000000,96.00000,41.00000
200618000146,KS-D0234-0898,2006180,KS-D0234,03,05,Eugene Ware Elem,Fort Scott,Bourbon County,900 E Third,Fort Scott,KS,66701,2199,(620)223-3380,33,Town: Remote,No,No,Yes,Yes,443.00000,32.50000,13.6000000,204.00000,44.00000
200795001410,KS-D0500-8311,2007950,KS-D0500,KG,05,Eugene Ware Elem,Kansas City,Wyandotte County,4820 Oakland,Kansas City,KS,66102,1742,(913)627-5950,12,City: Midsize,No,No,Yes,Yes,292.00000,22.00000,13.3000000,196.00000,29.00000
200612000873,KS-D0389-5268,2006120,KS-D0389,07,12,Eureka Jr/Sr High,Eureka,Greenwood County,815 N. Jefferson,Eureka,KS,67045,,(620)583-7428,41,Rural: Fringe,No,No,Yes,Yes,279.00000,26.80000,10.4000000,133.00000,23.00000
200747001040,KS-D0430-6344,2007470,KS-D0430,05,08,Everest Middle,South Brown County,Brown County,221 South 7th,Everest,KS,66424,0226,(785)548-7536,43,Rural: Remote,No,No,Yes,Yes,170.00000,16.30000,10.4000000,98.00000,15.00000
200363000741,KS-D0402-5555,2003630,KS-D0402,PK,05,Ewalt Elementary,Augusta,Butler County,2340 Greyhound Drive,Augusta,KS,67010,,(316)775-0056,31,Town: Fringe,No,No,–,–,293.00000,15.35000,19.1000000,78.00000,21.00000
200654001856,KS-D0265-2035,2006540,KS-D0265,PK,04,Explorer Elementary School,Goddard,Sedgwick County,P.O. Box 217,Goddard,KS,67052,0217,(316)794-4181,11,City: Large,No,No,–,–,484.00000,22.50000,21.5000000,77.00000,29.00000
200795001425,KS-D0500-8329,2007950,KS-D0500,09,12,F L Schlagle High,Kansas City,Wyandotte County,2214 N 59th St,Kansas City,KS,66104,2821,(913)627-7500,12,City: Midsize,No,No,Yes,Yes,1040.00000,70.00000,14.9000000,639.00000,83.00000
200795002094,KS-D0500-8402,2007950,KS-D0500,09,12,Fairfax Learning Center,Kansas City,Wyandotte County,3016 N. 9th Street,Kansas City,KS,66101,,(913)627-6700,12,City: Midsize,No,No,Yes,Yes,71.00000,–,†,42.00000,3.00000
200831002025,KS-D0310-3191,2008310,KS-D0310,PK,12,Fairfield Schools,Fairfield,Reno County,16115 S Langdon Road,Langdon,KS,67583,,(620)596-2152,43,Rural: Remote,No,No,Yes,Yes,304.00000,29.00000,10.5000000,150.00000,47.00000
201014000131,KS-D0233-0852,2010140,KS-D0233,PK,05,Fairview Elem,Olathe,Johnson County,600 N Marion St,Olathe,KS,66061,2497,(913)780-7430,21,Suburb: Large,No,No,Yes,Yes,315.00000,29.20000,10.8000000,151.00000,45.00000
200762000531,KS-D0308-3106,2007620,KS-D0308,PK,07,Faris Elementary,Hutchinson Public Schools,Reno County,301 East 10th,Hutchinson,KS,67501,,(620)615-5000,32,Town: Distant,No,No,Yes,Yes,270.00000,21.03000,12.8000000,200.00000,35.00000
200320001935,KS-D0437-6513,2003200,KS-D0437,PK,06,Farley Elementary,Auburn Washburn,Shawnee County,6701 SW 33rd Street,Topeka,KS,66614,,(785)408-8300,22,Suburb: Midsize,No,No,–,–,589.00000,41.75000,14.1000000,103.00000,28.00000
200498001112,KS-D0445-6772,2004980,KS-D0445,09,12,Field Kindley High,Coffeyville,Montgomery County,1110 W 8th,Coffeyville,KS,67337,4197,(620)252-6410,33,Town: Remote,No,Yes,Yes,Yes,507.00000,39.40000,12.9000000,307.00000,36.00000
201122001930,KS-D0492-8051,2011220,KS-D0492,09,12,Flinthills High School,Flinthills,Butler County,PO Box 188,Rosalia,KS,67132,0188,(620)476-2215,42,Rural: Distant,No,No,Yes,Yes,93.00000,10.42000,8.9000000,29.00000,10.00000
201122001338,KS-D0492-8046,2011220,KS-D0492,03,05,Flinthills Intermediate School,Flinthills,Butler County,PO Box 188,Rosalia,KS,67132,0188,(620)476-2218,42,Rural: Distant,No,No,Yes,Yes,58.00000,4.20000,13.8000000,22.00000,3.00000
201122001951,KS-D0492-8050,2011220,KS-D0492,06,08,Flinthills Middle School,Flinthills,Butler County,PO Box 188,Rosalia,KS,67132,0188,(620)476-2218,42,Rural: Distant,No,No,Yes,Yes,68.00000,3.40000,20.0000000,24.00000,12.00000
201122001337,KS-D0492-8038,2011220,KS-D0492,PK,02,Flinthills Primary School,Flinthills,Butler County,PO Box 130,Cassoday,KS,66842,,(620)735-4428,43,Rural: Remote,No,No,Yes,Yes,72.00000,6.00000,12.0000000,27.00000,6.00000
200639001600,KS-D0457-7119,2006390,KS-D0457,KG,04,Florence Wilson Elem,Garden City,Finney County,1709 Labrador Blvd,Garden City,KS,67846,3641,(620)805-7400,33,Town: Remote,No,No,Yes,Yes,353.00000,24.60000,14.3000000,178.00000,61.00000
201014001929,KS-D0233-9311,2010140,KS-D0233,PK,05,Forest View Elem,Olathe,Johnson County,P.O. Box 2000,Olathe,KS,66063,,(913)780-7440,21,Suburb: Large,No,No,–,–,527.00000,29.60000,17.8000000,40.00000,25.00000
200837002100,KS-D0495-8133,2008370,KS-D0495,PK,05,Fort Larned Elementary School,Ft Larned,Pawnee County,120 E 6th,Larned,KS,67550,,(620)285-2141,41,Rural: Fringe,No,No,Yes,Yes,438.00000,35.10000,12.5000000,189.00000,55.00000
200789001257,KS-D0475-7600,2007890,KS-D0475,PK,05,Fort Riley Elem,Geary County Schools,Geary County,28000 Rifle Range Road,Fort Riley,KS,66442,,(785)717-4450,41,Rural: Fringe,No,No,Yes,No,370.00000,27.50000,13.5000000,67.00000,92.00000
200789001265,KS-D0475-7616,2007890,KS-D0475,06,08,Fort Riley Middle School,Geary County Schools,Geary County,4020 First Division Rd,Fort Riley,KS,66442,,(785)717-4500,31,Town: Fringe,No,No,Yes,Yes,588.00000,51.50000,11.4000000,109.00000,139.00000
200618000148,KS-D0234-0902,2006180,KS-D0234,06,08,Fort Scott Middle School,Fort Scott,Bourbon County,1105 E 12th St,Fort Scott,KS,66701,2396,(620)223-3262,33,Town: Remote,No,No,Yes,Yes,431.00000,34.30000,12.6000000,179.00000,48.00000
200618000149,KS-D0234-0904,2006180,KS-D0234,09,12,Fort Scott Sr High,Fort Scott,Bourbon County,1005 S Main,Fort Scott,KS,66701,2697,(620)223-0600,33,Town: Remote,No,No,Yes,Yes,598.00000,42.60000,14.0000000,231.00000,69.00000
200621000103,KS-D0225-0684,2006210,KS-D0225,PK,05,Fowler Elem,Fowler,Meade County,PO Box 170,Fowler,KS,67844,0170,(620)646-5234,43,Rural: Remote,No,No,Yes,Yes,76.00000,9.00000,8.4000000,43.00000,2.00000
200621000104,KS-D0225-0686,2006210,KS-D0225,06,12,Fowler High,Fowler,Meade County,PO Box 140,Fowler,KS,67844,0140,(620)646-5221,43,Rural: Remote,No,No,Yes,Yes,74.00000,4.00000,18.5000000,38.00000,7.00000
200345001233,KS-D0470-7442,2003450,KS-D0470,PK,05,Frances Willard Elem,Arkansas City,Cowley County,201 N 4th,Arkansas City,KS,67005,2599,(620)441-2050,32,Town: Distant,No,No,Yes,Yes,260.00000,17.90000,14.5000000,173.00000,12.00000
200795001413,KS-D0500-8315,2007950,KS-D0500,KG,05,Frances Willard Elem,Kansas City,Wyandotte County,3400 Orville,Kansas City,KS,66102,4574,(913)627-6100,12,City: Midsize,No,No,Yes,Yes,484.00000,33.20000,14.6000000,292.00000,45.00000
200630000197,KS-D0249-1287,2006300,KS-D0249,PK,05,Frank Layden Elem,Frontenac Public Schools,Crawford County,200 E Lanyon,Frontenac,KS,66763,,(620)231-7790,32,Town: Distant,No,No,Yes,Yes,451.00000,31.70000,14.2000000,146.00000,39.00000
200795001408,KS-D0500-8308,2007950,KS-D0500,PK,05,Frank Rushton Elem,Kansas City,Wyandotte County,2605 W 43rd Avenue,Kansas City,KS,66103,3122,(913)627-3050,12,City: Midsize,No,No,Yes,Yes,359.00000,24.55000,14.6000000,243.00000,44.00000
200918000938,KS-D0383-5113,2009180,KS-D0383,PK,06,Frank V Bergman Elem,Manhattan-Ogden,Riley County,3430 Lombard,Manhattan,KS,66503,,(785)587-2865,13,City: Small,No,No,Yes,Yes,530.00000,34.00000,15.6000000,197.00000,39.00000
200456000832,KS-D0380-5036,2004560,KS-D0380,PK,06,Frankfort Elem,Vermillion,Marshall County,P.O. Box 203,Frankfort,KS,66427,1114,(785)292-4486,43,Rural: Remote,No,No,Yes,No,177.00000,9.30000,19.0000000,42.00000,15.00000
200456000833,KS-D0380-5038,2004560,KS-D0380,07,12,Frankfort High,Vermillion,Marshall County,P.O. Box 203,Frankfort,KS,66427,1114,(785)292-4486,43,Rural: Remote,No,No,Yes,No,104.00000,13.60000,7.6000000,18.00000,18.00000
200789001258,KS-D0475-7602,2007890,KS-D0475,PK,05,Franklin Elem,Geary County Schools,Geary County,410 W 2nd,Junction City,KS,66441,,(785)717-4380,31,Town: Fringe,No,No,Yes,Yes,187.00000,18.80000,9.9000000,126.00000,26.00000
201299000274,KS-D0259-1674,2012990,KS-D0259,PK,05,Franklin Elem,Wichita,Sedgwick County,214 S Elizabeth,Wichita,KS,67213,4093,(316)973-9850,11,City: Large,No,No,Yes,Yes,377.00000,25.10000,15.0000000,295.00000,46.00000
200624000042,KS-D0206-0260,2006240,KS-D0206,09,12,Frederic Remington High,Remington-Whitewater,Butler County,PO Box 243,Whitewater,KS,67154,,(316)799-2123,42,Rural: Distant,No,No,Yes,No,168.00000,17.20000,9.8000000,34.00000,23.00000
200627002089,KS-D0484-7821,2006270,KS-D0484,PK,KG,Fredonia Early Learning Center,Fredonia,Wilson County,713 N. 9th,Fredonia,KS,66736,,(620)378-4138,42,Rural: Distant,No,No,Yes,Yes,69.00000,4.50000,15.3000000,28.00000,8.00000
200627001304,KS-D0484-7838,2006270,KS-D0484,07,12,Fredonia Jr./Sr. High School,Fredonia,Wilson County,916 Robinson,Fredonia,KS,66736,1941,(620)378-4172,42,Rural: Distant,No,No,Yes,Yes,325.00000,24.90000,13.1000000,107.00000,47.00000
200705001634,KS-D0261-1960,2007050,KS-D0261,PK,05,Freeman Elem,Haysville,Sedgwick County,1731 West Grand,Haysville,KS,67060,1234,(316)554-2265,41,Rural: Fringe,No,No,Yes,Yes,327.00000,21.30000,15.4000000,132.00000,39.00000
200630001915,KS-D0249-1291,2006300,KS-D0249,06,08,Frontenac Jr. High,Frontenac Public Schools,Crawford County,208 S. Cayuga,Frontenac,KS,66763,,(620)232-6370,32,Town: Distant,No,No,Yes,Yes,228.00000,15.30000,14.9000000,77.00000,25.00000
200630001912,KS-D0249-1293,2006300,KS-D0249,09,12,Frontenac Sr. High School,Frontenac Public Schools,Crawford County,201 S. Crawford,Frontenac,KS,66763,,(620)231-7550,32,Town: Distant,No,No,Yes,No,263.00000,18.70000,14.1000000,80.00000,37.00000
201014001676,KS-D0233-0847,2010140,KS-D0233,06,08,Frontier Trail Middle School,Olathe,Johnson County,15300 W 143rd Street,Olathe,KS,66062,2068,(913)780-7210,21,Suburb: Large,No,No,–,–,797.00000,54.50000,14.6000000,91.00000,65.00000
200636001387,KS-D0499-8274,2006360,KS-D0499,09,12,Galena High,Galena,Cherokee County,702 E. 7th Street,Galena,KS,66739,,(620)783-4499,31,Town: Fringe,No,No,Yes,Yes,289.00000,12.70000,22.8000000,127.00000,41.00000
200636001511,KS-D0499-8270,2006360,KS-D0499,06,08,Galena Middle School,Galena,Cherokee County,702 E. 7th Street,Galena,KS,66739,,(620)783-4499,31,Town: Fringe,No,No,Yes,Yes,177.00000,11.80000,15.0000000,100.00000,27.00000
200600001932,KS-D0101-0112,2006000,KS-D0101,06,08,Galesburg Middle School,Erie-Galesburg,Neosho County,Box 147,Galesburg,KS,66740,0137,(620)763-2470,42,Rural: Distant,No,No,Yes,Yes,123.00000,7.35000,16.7000000,59.00000,13.00000
201299001620,KS-D0259-1677,2012990,KS-D0259,PK,05,Gammon Elem,Wichita,Sedgwick County,3240 N Rushwood,Wichita,KS,67226,1299,(316)973-4900,11,City: Large,No,No,Yes,Yes,444.00000,34.10000,13.0000000,308.00000,38.00000
200639002067,KS-D0457-7177,2006390,KS-D0457,KG,12,Garden City Alternate Education Center,Garden City,Finney County,1312 N. 7th Street,Garden City,KS,67846,,(620)805-8600,33,Town: Remote,No,No,Yes,Yes,72.00000,15.20000,4.7000000,54.00000,6.00000
200639001175,KS-D0457-7130,2006390,KS-D0457,09,12,Garden City High School,Garden City,Finney County,2720 Buffalo Way BLVD,Garden City,KS,67846,4445,(620)805-5400,33,Town: Remote,No,No,Yes,Yes,2040.00000,123.60000,16.5000000,953.00000,334.00000
201108000389,KS-D0267-2068,2011080,KS-D0267,PK,08,Garden Plain Elem,Renwick,Sedgwick County,Box 375,Garden Plain,KS,67050,,(316)531-2261,41,Rural: Fringe,No,No,Yes,No,346.00000,20.50000,16.9000000,38.00000,18.00000
201108000390,KS-D0267-2070,2011080,KS-D0267,09,12,Garden Plain High,Renwick,Sedgwick County,Box 128,Garden Plain,KS,67050,,(316)531-2272,42,Rural: Distant,No,No,Yes,No,156.00000,16.00000,9.8000000,18.00000,7.00000
201299000276,KS-D0259-1678,2012990,KS-D0259,PK,05,Gardiner Elem,Wichita,Sedgwick County,1951 S. Laura,Wichita,KS,67211,4422,(316)973-1700,11,City: Large,No,No,Yes,Yes,540.00000,36.00000,15.0000000,478.00000,35.00000
200642000122,KS-D0231-0808,2006420,KS-D0231,09,12,Gardner Edgerton High,Gardner Edgerton,Johnson County,425 N. Waverly Road,Gardner,KS,66030,1297,(913)856-2600,21,Suburb: Large,No,No,–,–,1632.00000,109.00000,15.0000000,292.00000,194.00000
200642000120,KS-D0231-0804,2006420,KS-D0231,PK,04,Gardner Elem,Gardner Edgerton,Johnson County,218 E Shawnee,Gardner,KS,66030,1394,(913)856-3300,21,Suburb: Large,No,No,Yes,No,315.00000,25.00000,12.6000000,97.00000,46.00000
200489000821,KS-D0379-4970,2004890,KS-D0379,04,05,Garfield Elem,Clay Center,Clay County,815 4th St,Clay Center,KS,67432,2500,(785)632-2125,32,Town: Distant,No,No,Yes,Yes,173.00000,12.00000,14.4000000,55.00000,8.00000
200363000915,KS-D0402-5554,2003630,KS-D0402,PK,05,Garfield Elem,Augusta,Butler County,1053 Osage,Augusta,KS,67010,,(316)775-6601,31,Town: Fringe,No,No,Yes,Yes,237.00000,15.35000,15.4000000,101.00000,34.00000
200001500459,KS-D0290-2644,2000015,KS-D0290,PK,05,Garfield Elem,Ottawa,Franklin County,1213 College,Ottawa,KS,66067,3619,(785)229-8060,32,Town: Distant,No,No,Yes,Yes,294.00000,25.65000,11.5000000,129.00000,45.00000
201056001998,KS-D0503-8602,2010560,KS-D0503,02,03,Garfield School,Parsons,Labette County,300 S 14th Street,Parsons,KS,67357,,(620)421-3530,33,Town: Remote,No,No,Yes,Yes,186.00000,15.05000,12.4000000,117.00000,28.00000
200645002060,KS-D0365-4580,2006450,KS-D0365,PK,06,Garnett Elementary School,Garnett,Anderson County,403 West Home Run Dr.,Garnett,KS,66032,,(785)448-3177,41,Rural: Fringe,No,No,Yes,Yes,453.00000,30.70000,14.8000000,186.00000,59.00000
200795002093,KS-D0500-8405,2007950,KS-D0500,09,12,Gateway to College,Kansas City,Wyandotte County,608 N. 18th Street,Kansas City,KS,66102,,(913)621-8715,12,City: Midsize,No,No,Yes,Yes,52.00000,–,†,0.00000,0.00000
201071000201,KS-D0250-1302,2010710,KS-D0250,KG,05,Geo E Nettels Elem,Pittsburg,Crawford County,2012 South Homer,Pittsburg,KS,66762,6398,(620)235-3160,32,Town: Distant,No,No,Yes,Yes,341.00000,24.00000,14.2000000,152.00000,30.00000
200639001173,KS-D0457-7126,2006390,KS-D0457,KG,04,Georgia Matthews Elem,Garden City,Finney County,111 Johnson,Garden City,KS,67846,4437,(620)805-7550,33,Town: Remote,No,No,Yes,Yes,172.00000,12.90000,13.3000000,106.00000,32.00000
200639001176,KS-D0457-7131,2006390,KS-D0457,KG,04,Gertrude Walker Elem,Garden City,Finney County,805 W Fair,Garden City,KS,67846,2999,(620)805-7600,33,Town: Remote,No,No,Yes,Yes,231.00000,17.50000,13.2000000,144.00000,49.00000
200648000193,KS-D0248-1262,2006480,KS-D0248,09,12,Girard High,Girard,Crawford County,415 North Summit,Girard,KS,66743,1128,(620)724-4326,32,Town: Distant,No,No,Yes,Yes,304.00000,17.60000,17.3000000,98.00000,25.00000
200648000192,KS-D0248-1260,2006480,KS-D0248,06,08,Girard Middle,Girard,Crawford County,415 North Summit,Girard,KS,66743,1128,(620)724-4114,32,Town: Distant,No,No,Yes,Yes,268.00000,14.50000,18.5000000,90.00000,32.00000
200651000647,KS-D0334-3832,2006510,KS-D0334,PK,08,Glasco Elem,Southern Cloud,Cloud County,Box 158,Glasco,KS,67445,0158,(785)568-2291,43,Rural: Remote,No,No,Yes,Yes,55.00000,9.10000,6.0000000,30.00000,7.00000
200651000648,KS-D0334-3834,2006510,KS-D0334,09,12,Glasco High,Southern Cloud,Cloud County,Box 158,Glasco,KS,67445,0158,(785)568-2291,43,Rural: Remote,No,No,Yes,Yes,31.00000,4.40000,7.0000000,14.00000,8.00000
200378001729,KS-D0458-7175,2003780,KS-D0458,PK,05,Glenwood Ridge Elementary School,Basehor-Linwood,Leavenworth County,2008 N 155th St,Basehor,KS,66007,,(913)724-3536,41,Rural: Fringe,No,No,–,–,359.00000,23.20000,15.5000000,22.00000,10.00000
200654000381,KS-D0265-2030,2006540,KS-D0265,09,12,Goddard High,Goddard,Sedgwick County,P.O. Box 189,Goddard,KS,67052,,(316)794-4100,41,Rural: Fringe,No,No,Yes,No,860.00000,41.50000,20.7000000,157.00000,73.00000
200654000698,KS-D0265-2027,2006540,KS-D0265,07,08,Goddard Middle School,Goddard,Sedgwick County,P.O. Box 279,Goddard,KS,67052,,(316)794-4230,41,Rural: Fringe,No,No,Yes,No,462.00000,23.60000,19.6000000,116.00000,52.00000
200657000963,KS-D0411-5834,2006570,KS-D0411,PK,05,Goessel Elem,Goessel,Marion County,Box 68,Goessel,KS,67053,0068,(620)367-8118,42,Rural: Distant,No,No,Yes,No,143.00000,8.90000,16.1000000,31.00000,22.00000
200657000964,KS-D0411-5836,2006570,KS-D0411,06,12,Goessel High,Goessel,Marion County,Box 6,Goessel,KS,67053,0006,(620)367-2242,42,Rural: Distant,No,No,Yes,No,177.00000,13.70000,12.9000000,32.00000,24.00000
201104000576,KS-D0316-3318,2011040,KS-D0316,PK,05,Golden Plains Elem,Golden Plains,Sheridan County,P.O. Box 199,Selden,KS,67757,0199,(785)386-4560,43,Rural: Remote,No,No,Yes,Yes,85.00000,8.40000,10.1000000,55.00000,4.00000
201104000575,KS-D0316-3316,2011040,KS-D0316,09,12,Golden Plains High,Golden Plains,Thomas County,Box 100,Rexford,KS,67753,0100,(785)687-3265,43,Rural: Remote,No,No,Yes,Yes,68.00000,7.40000,9.2000000,37.00000,9.00000
201104000574,KS-D0316-3314,2011040,KS-D0316,06,08,Golden Plains Middle,Golden Plains,Thomas County,P.O. Box 100,Rexford,KS,67753,,(785)687-3265,43,Rural: Remote,No,No,Yes,Yes,43.00000,3.80000,11.3000000,31.00000,3.00000
200658000717,KS-D0352-4228,2006580,KS-D0352,07,12,Goodland Jr-Sr. High School,Goodland,Sherman County,PO Box 509,Goodland,KS,67735,0509,(785)890-5656,33,Town: Remote,No,No,Yes,Yes,401.00000,29.50000,13.6000000,160.00000,43.00000
201299001904,KS-D0259-1625,2012990,KS-D0259,PK,08,Gordon Parks Academy,Wichita,Sedgwick County,2201 E. 25th St.,Wichita,KS,67219,4701,(316)973-7500,11,City: Large,No,Yes,Yes,Yes,384.00000,33.71000,11.4000000,320.00000,20.00000
200762000532,KS-D0308-3108,2007620,KS-D0308,PK,06,Graber Elementary,Hutchinson Public Schools,Reno County,1600 N Cleveland,Hutchinson,KS,67501,,(620)615-5050,32,Town: Distant,No,No,Yes,Yes,308.00000,22.06000,14.0000000,177.00000,44.00000
200642002070,KS-D0231-0927,2006420,KS-D0231,PK,04,Grand Star Elementary,Gardner Edgerton,Johnson County,401 East Grand Street,Gardner,KS,66030,,(913)856-3750,21,Suburb: Large,No,No,Yes,No,413.00000,33.00000,12.5000000,109.00000,48.00000
200573001327,KS-D0490-7990,2005730,KS-D0490,PK,05,Grandview Elem,El Dorado,Butler County,2702 N. Country Club Rd.,El Dorado,KS,67042,,(316)322-4830,41,Rural: Fringe,No,No,Yes,Yes,262.00000,15.20000,17.2000000,74.00000,36.00000
200789001255,KS-D0475-7592,2007890,KS-D0475,PK,05,Grandview Elem,Geary County Schools,Geary County,109 E Grandview Drive,Junction City,KS,66441,,(785)717-4470,31,Town: Fringe,No,No,Yes,Yes,120.00000,7.20000,16.7000000,72.00000,21.00000
200795001398,KS-D0500-8292,2007950,KS-D0500,KG,05,Grant Elem,Kansas City,Wyandotte County,1510 N 4th St,Kansas City,KS,66101,2319,(913)627-4300,12,City: Midsize,No,No,Yes,Yes,366.00000,25.15000,14.6000000,262.00000,13.00000
200666001036,KS-D0428-6284,2006660,KS-D0428,09,12,Great Bend High School,Great Bend,Barton County,2027 Morton,Great Bend,KS,67530,2593,(620)793-1521,33,Town: Remote,No,No,Yes,Yes,863.00000,70.00000,12.3000000,429.00000,96.00000
200666001034,KS-D0428-6280,2006660,KS-D0428,07,08,Great Bend Middle School,Great Bend,Barton County,1919 Harrison,Great Bend,KS,67530,2199,(620)793-1510,33,Town: Remote,No,No,Yes,Yes,440.00000,41.50000,10.6000000,252.00000,34.00000
200669000013,KS-D0200-0132,2006690,KS-D0200,PK,05,Greeley County Elem School,Greeley County Schools,Greeley County,400 W Lawrence,Tribune,KS,67879,0580,(620)376-4274,43,Rural: Remote,No,No,Yes,Yes,151.00000,12.50000,12.1000000,52.00000,17.00000
200669000014,KS-D0200-0134,2006690,KS-D0200,06,12,Greeley County Jr./Sr. High,Greeley County Schools,Greeley County,400 W Lawrence,Tribune,KS,67879,0580,(620)376-4265,43,Rural: Remote,No,No,Yes,Yes,116.00000,15.50000,7.5000000,45.00000,26.00000
200645000766,KS-D0365-4592,2006450,KS-D0365,PK,06,Greeley Elem,Garnett,Anderson County,101 S Mary St.,Greeley,KS,66033,,(785)867-3460,42,Rural: Distant,No,No,Yes,Yes,46.00000,7.20000,6.4000000,18.00000,3.00000
201014001703,KS-D0233-2781,2010140,KS-D0233,PK,05,Green Springs Elem,Olathe,Johnson County,14675 S Alden St,Olathe,KS,66062,4888,(913)780-7450,21,Suburb: Large,No,No,–,–,298.00000,21.90000,13.6000000,40.00000,18.00000
201299000100,KS-D0259-1682,2012990,KS-D0259,KG,05,Greiffenstein Alternative Elementary,Wichita,Sedgwick County,1221 E Galena Suite 329,Wichita,KS,67216,1603,(316)973-6400,11,City: Large,No,No,Yes,Yes,36.00000,11.50000,3.1000000,33.00000,0.00000
200867000181,KS-D0245-1178,2008670,KS-D0245,03,05,Gridley Elem,LeRoy-Gridley,Coffey County,PO Box 426,Gridley,KS,66852,0426,(620)836-2182,42,Rural: Distant,No,No,Yes,No,68.00000,5.40000,12.6000000,20.00000,11.00000
201299000279,KS-D0259-1684,2012990,KS-D0259,PK,05,Griffith Elem,Wichita,Sedgwick County,1802 S Bluff,Wichita,KS,67218,4199,(316)973-8900,11,City: Large,No,No,Yes,Yes,500.00000,35.14000,14.2000000,370.00000,55.00000
200678000464,KS-D0291-2666,2006780,KS-D0291,PK,04,Grinnell Grade School,Grinnell Public Schools,Gove County,P.O. Box 129,Grinnell,KS,67738,0129,(785)824-3296,43,Rural: Remote,No,No,Yes,No,46.00000,5.90000,7.8000000,14.00000,7.00000
200678001895,KS-D0291-2671,2006780,KS-D0291,05,08,Grinnell Middle School,Grinnell Public Schools,Gove County,PO Box 68,Grinnell,KS,67738,,(785)824-3277,43,Rural: Remote,No,No,Yes,No,20.00000,4.60000,4.3000000,9.00000,–
201056001986,KS-D0503-8603,2010560,KS-D0503,04,05,Guthridge School,Parsons,Labette County,1020 S 31st Street,Parsons,KS,67357,,(620)421-6800,33,Town: Remote,No,No,Yes,Yes,211.00000,14.43000,14.6000000,136.00000,33.00000
201299000330,KS-D0259-1812,2012990,KS-D0259,06,08,Hadley Middle School,Wichita,Sedgwick County,1101 Dougherty,Wichita,KS,67212,1917,(316)973-7800,11,City: Large,No,No,Yes,Yes,577.00000,46.03000,12.5000000,429.00000,63.00000
200684001080,KS-D0440-6594,2006840,KS-D0440,09,12,Halstead High,Halstead,Harvey County,521 West 6th Street,Halstead,KS,67056,,(316)835-2682,42,Rural: Distant,No,No,Yes,No,235.00000,17.16000,13.7000000,54.00000,17.00000
200684001079,KS-D0440-6592,2006840,KS-D0440,04,08,Halstead Middle School,Halstead,Harvey County,221 West 6th Street,Halstead,KS,67056,,(316)835-2694,42,Rural: Distant,No,No,Yes,Yes,314.00000,23.34000,13.5000000,102.00000,38.00000
200687000877,KS-D0390-5296,2006870,KS-D0390,PK,06,Hamilton Elem,Hamilton,Greenwood County,2596 W Road,Hamilton,KS,66853,,(620)678-3410,43,Rural: Remote,No,No,Yes,Yes,26.00000,4.90000,5.3000000,20.00000,3.00000
